0.893202433106279,0.8812408641025588,0.888815837862048,0.8917094837683801,0.8800406334647312,0.8790769682377316,0.8890239658302512,0.88714805893167,0.8872798945220813,0.8855647395338863,0.8634607975388695,0.8935426918632599,0.885193891666188,0.872398623436226,0.8712538966512356,0.8933430459281164,0.8928501433758785,0.8867708085394039
0.879035981584555,0.8663610165288257,0.88649116384698,0.8701231491488828,0.886515619391641,0.8829786050457614,0.867254319585215,0.8853938459196252,0.8687075614628582,0.8947887372875447,0.8732221350388469,0.8819432131757028,0.8763844967380843,0.8799082009176235,0.8932418716080232,0.8863764169619984,0.8886241032431227,0.8739985920218719,0.855698241617475,0.8832254761595569,0.888923440946564,0.8750166131080618,0.8780234118281971,0.8763248273082996,0.8750096201867611,0.8688236531403977,0.8818535515918972,0.8751436796048656,0.8907338138078157,0.8840739090642613,0.8895104789778485,0.8842818861532995,0.8830684371886232,0.8935556609114881,0.8741614365606771,0.8879329323481178,0.8838466063221729,0.8821450894985031
0.8890359902437072,0.8747889298880789,0.884413911982658,0.9055983832260993,0.8728465443173961,0.8885422873758982,0.872710182352034,0.8805141119644633,0.8810188093314276,0.8742959814160952,0.8812376038006016,0.8795535036805463,0.8803435594683144,0.8754289330662501,0.8862847808291201,0.8708914389771054,0.8744432394811572,0.870081257220716,0.8658404046899332,0.888309769462671,0.874785164468917,0.8730068567102144,0.8892262619907281,0.8802605496876972,0.878293367454241,0.8710277812625763,0.8830299236417601,0.8819354527386497,0.8790113161210557,0.8852583761093259,0.8795787136210326,0.8774202822059647,0.8646159612261013,0.8716424039412052,0.8926821099057892,0.8998980502921978,0.8849554960254885,0.8736036625274433,0.8833538152893179,0.8741515638153137,0.8722666894463593
0.873500566137987,0.8699526294525524,0.8773082642658809,0.8913193758472685,0.8826725696193859,0.8842839919016461,0.8704031349594189,0.8867829575921701,0.8737700888064269,0.8786496587624965,0.877574605351928,0.8679872052893669,0.8734503036961433,0.864635431198353,0.8885842973834115,0.8855245007165711,0.8697553319844123,0.881616795942122,0.8934307592027041,0.8793922663328467,0.8737308799034121,0.8756928010459836,0.886281041649813,0.902607348098727,0.8681267947568677,0.8970112201881466,0.8599660031193415,0.8746564317413342,0.9057463760070955,0.8675775158766209,0.8739434292871469,0.873020770393215,0.8806505264095348,0.8869259713607204,0.8966570215083104,0.8919937597951738,0.8791340333619286,0.8853979983766451,0.8862515152532144,0.883341075839819,0.8713153307112547,0.874737440733024,0.8899650254223521,0.8949630748827465,0.8847966596245019,0.879856291924892,0.8689300623115208,0.8741440657768085,0.8689419161659205,0.884206558090171
0.8769535145490942,0.880987295265829,0.8747545163185263,0.8702208335682894,0.881182690344497,0.8884152011992034,0.8832639765864925,0.8787494095704674,0.8680691457959017,0.8838761917584447,0.8663823692106583,0.882824629577874,0.8857562707939369,0.8711549658387266,0.886713782774989,0.8799398789823145,0.8853116692543974,0.8779217651907177
0.8976700701420183,0.8857568611906697,0.8725794291556327,0.8596525942937709,0.8767100677363483,0.8743004946711185,0.8781234447146071,0.89085944367257,0.88671488484889,0.8923011465740708,0.8809004282265581,0.8909838402641492,0.8892558408670361,0.8812318244725849,0.8928043810691308,0.87284390721199,0.893638526372904,0.8937922591221347,0.8827313600140352,0.8844079292957666,0.8899366535793641,0.8779207549563084,0.8813450035262429,0.8831669940832014,0.8908631106922764,0.8844177298815294,0.8735093958491226,0.8757975636662189,0.8660235719962707,0.8890989134154852,0.8680012960913873,0.8792707495653302,0.8804500342390745,0.8818020755567697,0.8773772882038969,0.8812698591420979,0.8783437151756127,0.8790900947250886
0.8789672003651958,0.8715388352343627,0.8697250643119161,0.8665454171083381,0.8733361275280034,0.8862615716775614,0.8640713530400066,0.8896189414176087,0.882279483474756,0.8788127460199585,0.8599800742414707,0.8926944295176115,0.8794029262738537,0.8836589651205943,0.8891863839714161,0.881518035688669,0.873032814486562,0.8816177471368579,0.8968543320963779,0.8935492518269564,0.87375250810372,0.8730730008241676,0.8919020515026949,0.8849817424402388,0.8810138171990545,0.8701294335941041,0.8934369190086152,0.8851712269916161,0.886027348173773,0.8820300670950463,0.8901415737253197,0.8840754572156937,0.8631051884668386,0.8702212337260748,0.8772789346681932,0.8712575899107968,0.8857405465609561
0.881994695770794,0.887856246372504,0.865400401684945,0.8728452782444026,0.8875133570700809,0.8856544339175103,0.8878113040612184,0.883233020117808,0.8826051003927661,0.888024483201468,0.8827574358697293,0.8837054359034213,0.8771100746426781,0.8703502682119877,0.9059036117769401,0.8880875572524112,0.8877214325585745,0.8920643778043681,0.8829588005153612,0.8745637460142645,0.8770908473890833,0.8883052365277566,0.8880444254911057,0.8821314578939415,0.8850476241556441,0.8786280633620072,0.8829818522277912,0.8859588096730706
0.8807153847706034,0.8863368013412344,0.8879026777955489,0.8886438552938133,0.8673771745853257,0.8943365786698267,0.8814680290854096,0.8849795645322915,0.8706608234533502,0.8825693551505831,0.8828298513089765,0.8970046864643048,0.8837193627063492,0.8900982517250671,0.8747237041690432,0.8785680003344007,0.884092946078909,0.8775100946689353,0.879248721207237,0.8901768925698623,0.8784283059074809,0.8841929724053553,0.8667141590545067,0.8863331540014191,0.8884386137096366,0.8740623023892936,0.8882807547432408,0.8896913962166381,0.8783974478382519
0.879967634188715,0.8721634552976653,0.8691378819614302,0.8863160128162798,0.8674257117567171,0.8789424496221684,0.8688267232034077,0.8829970779035311,0.8697546300682968,0.8921119375411687,0.8835695593753728,0.8851480375199485,0.8824329603854026,0.8771895420428991,0.8706145166696155,0.8753103551624697,0.8890009993973492,0.8868821836030454,0.875601040273795,0.8752310714412321,0.8774637550853822,0.8825343577442615,0.8656277700266705,0.8788054775801827,0.8777826283607121,0.8612126127005043,0.8975752130669649,0.8756294645964926,0.8867708806990046
0.8400100097174055,0.8714762728605879,0.8640539625762468,0.8757500498491642,0.8872707564926519,0.8794596371600112,0.8838713111454544,0.8766700453978352,0.8713194831682746,0.868207705349102,0.8747570943842591,0.8912269525187466,0.8804524548656786,0.865978977363061,0.8851702626769528,0.8812267995403932,0.8807233879263133,0.8914501224837061,0.8691026090366334,0.8874638293441713,0.8743325269738491,0.8787351416494273,0.8887332610390347,0.8938819403858314,0.8834832827328347,0.8815535972518685,0.8938181316189542,0.8842146530853726,0.8716699689086584,0.8641991280128897,0.8765358810203115,0.8895353215603676,0.8825680693976985,0.870253062669931,0.8864616768101636
